iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
6,643,43,6,0,1261572,36,0.00000044,4,308,0,1,4,0,16,617,-0.02916668,147.12500000,0.06250000,-0.37500000
6,643,43,6,0,1261572,37,0.00001318,4,308,1,1,4,0,17,617,-0.00972225,147.12500000,0.06250000,-0.37500000
6,643,43,6,0,1261572,38,0.00093044,4,308,2,1,4,0,18,617,0.00972220,147.12500000,0.06250000,-0.37500000
6,643,43,6,0,1261572,39,0.00004840,4,308,3,1,4,0,19,617,0.02916665,147.12500000,0.06250000,-0.37500000
6,643,43,6,1,1261571,39,0.00000000,3,308,3,1,4,0,15,617,-0.04861112,147.12500000,0.06250000,-0.37500000
6,643,43,6,2,1261573,36,0.00000079,5,308,0,1,4,0,20,617,0.04861109,147.12500000,0.06250000,-0.37500000
6,643,43,6,3,1282052,38,0.00095897,4,313,2,1,4,0,18,627,0.00972220,149.62500000,0.06250000,-0.37500000
6,643,43,6,3,1282052,39,0.00003414,4,313,3,1,4,0,19,627,0.02916665,149.62500000,0.06250000,-0.37500000
6,643,43,6,4,1282053,36,0.00000017,5,313,0,1,4,0,20,627,0.04861109,149.62500000,0.06250000,-0.37500000
6,643,43,6,4,1282053,37,0.00000000,5,313,1,1,4,0,21,627,0.06805554,149.62500000,0.06250000,-0.37500000
6,643,43,6,4,1282053,38,0.00000000,5,313,2,1,4,0,22,627,0.08749999,149.62500000,0.06250000,-0.37500000
6,643,43,6,5,1265668,32,0.00000001,4,309,0,0,4,0,16,618,-0.02916668,147.37500000,0.06250000,-0.37500000
6,643,43,6,5,1265668,33,0.00001124,4,309,1,0,4,0,17,618,-0.00972225,147.37500000,0.06250000,-0.37500000
6,643,43,6,5,1265668,34,0.00097800,4,309,2,0,4,0,18,618,0.00972220,147.37500000,0.06250000,-0.37500000
6,643,43,6,5,1265668,35,0.00000394,4,309,3,0,4,0,19,618,0.02916665,147.37500000,0.06250000,-0.37500000
6,643,43,6,6,1265667,35,0.00000000,3,309,3,0,4,0,15,618,-0.04861112,147.37500000,0.06250000,-0.37500000
6,643,43,6,7,1265669,32,0.00000007,5,309,0,0,4,0,20,618,0.04861109,147.37500000,0.06250000,-0.37500000
6,643,43,6,8,1257476,34,0.00092113,4,307,2,0,4,0,18,614,0.00972220,146.37500000,0.06250000,-0.37500000
6,643,43,6,8,1257476,35,0.00007211,4,307,3,0,4,0,19,614,0.02916665,146.37500000,0.06250000,-0.37500000
6,643,43,6,9,1253380,32,0.00000052,4,306,0,0,4,0,16,612,-0.02916668,145.87500000,0.06250000,-0.37500000
6,643,43,6,9,1253380,33,0.00002536,4,306,1,0,4,0,17,612,-0.00972225,145.87500000,0.06250000,-0.37500000
6,643,43,6,9,1253380,34,0.00096191,4,306,2,0,4,0,18,612,0.00972220,145.87500000,0.06250000,-0.37500000
6,643,43,6,9,1253380,35,0.00000543,4,306,3,0,4,0,19,612,0.02916665,145.87500000,0.06250000,-0.37500000
6,643,43,6,10,1253379,35,0.00000000,3,306,3,0,4,0,15,612,-0.04861112,145.87500000,0.06250000,-0.37500000
