iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
200,16157,57,161,0,0,96,0.00000000,0,0,0,0,4,1,0,0,-0.34027779,0.15000001,0.06250000,-0.12500000
200,16242,42,162,0,2,231,0.00000000,2,0,3,1,4,3,11,1,-0.12638889,0.25000000,0.06250000,0.37500000
200,16244,44,162,0,0,100,0.00000000,0,0,0,1,4,1,0,1,-0.34027779,0.25000000,0.06250000,-0.12500000
200,16244,44,162,0,0,144,0.00000000,0,0,0,0,2,2,0,0,-0.34027779,0.15000001,-0.18750000,0.12500000
200,16244,44,162,0,0,160,0.00000258,0,0,0,0,4,2,0,0,-0.34027779,0.15000001,0.06250000,0.12500000
200,16245,45,162,0,0,96,0.00414613,0,0,0,0,4,1,0,0,-0.34027779,0.15000001,0.06250000,-0.12500000
200,16245,45,162,1,5,208,0.00000335,5,0,0,0,2,3,20,0,0.04861109,0.15000001,-0.18750000,0.37500000
200,16247,47,162,0,6,38,0.00000045,6,0,2,1,4,0,26,1,0.16527775,0.25000000,0.06250000,-0.37500000
200,16248,48,162,0,8,155,0.00000000,8,0,3,0,3,2,35,0,0.34027773,0.15000001,-0.06250000,0.12500000
200,16250,50,162,0,0,32,0.00003511,0,0,0,0,4,0,0,0,-0.34027779,0.15000001,0.06250000,-0.37500000
200,16250,50,162,0,0,36,0.00000036,0,0,0,1,4,0,0,1,-0.34027779,0.25000000,0.06250000,-0.37500000
200,16250,50,162,0,0,96,0.00004665,0,0,0,0,4,1,0,0,-0.34027779,0.15000001,0.06250000,-0.12500000
200,16251,51,162,0,4096,96,0.00000000,0,1,0,0,4,1,0,2,-0.34027779,0.35000002,0.06250000,-0.12500000
200,16253,53,162,0,8,211,0.00000000,8,0,3,0,2,3,35,0,0.34027773,0.15000001,-0.18750000,0.37500000
200,16254,54,162,0,3,102,0.00000266,3,0,2,1,4,1,14,1,-0.06805556,0.25000000,0.06250000,-0.12500000
200,16256,56,162,0,0,32,0.00027770,0,0,0,0,4,0,0,0,-0.34027779,0.15000001,0.06250000,-0.37500000
200,16256,56,162,0,0,167,0.00000752,0,0,3,1,4,2,3,1,-0.28194445,0.25000000,0.06250000,0.12500000
200,16256,56,162,1,8,99,0.00000729,8,0,3,0,4,1,35,0,0.34027773,0.15000001,0.06250000,-0.12500000
200,16257,57,162,0,4104,35,0.00000109,8,1,3,0,4,0,35,2,0.34027773,0.35000002,0.06250000,-0.37500000
200,16343,43,163,0,0,96,0.00000014,0,0,0,0,4,1,0,0,-0.34027779,0.15000001,0.06250000,-0.12500000
200,16343,43,163,0,0,160,0.00000023,0,0,0,0,4,2,0,0,-0.34027779,0.15000001,0.06250000,0.12500000
200,16345,45,163,0,0,100,0.00000000,0,0,0,1,4,1,0,1,-0.34027779,0.25000000,0.06250000,-0.12500000
200,16346,46,163,0,0,32,0.00048118,0,0,0,0,4,0,0,0,-0.34027779,0.15000001,0.06250000,-0.37500000
200,16346,46,163,0,0,96,0.00003595,0,0,0,0,4,1,0,0,-0.34027779,0.15000001,0.06250000,-0.12500000
200,16350,50,163,0,0,152,0.00000002,0,0,0,0,3,2,0,0,-0.34027779,0.15000001,-0.06250000,0.12500000
200,16350,50,163,1,8,155,0.00000001,8,0,3,0,3,2,35,0,0.34027773,0.15000001,-0.06250000,0.12500000
200,16353,53,163,0,0,160,0.00000076,0,0,0,0,4,2,0,0,-0.34027779,0.15000001,0.06250000,0.12500000
200,16354,54,163,0,0,32,0.00000000,0,0,0,0,4,0,0,0,-0.34027779,0.15000001,0.06250000,-0.37500000
200,16451,51,164,0,8,163,0.00004046,8,0,3,0,4,2,35,0,0.34027773,0.15000001,0.06250000,0.12500000
200,16544,44,165,0,8192,156,0.00000000,0,2,0,1,3,2,0,5,-0.34027779,0.65000004,-0.06250000,0.12500000
200,16544,44,165,2,0,224,0.00000498,0,0,0,0,4,3,0,0,-0.34027779,0.15000001,0.06250000,0.37500000
200,16551,51,165,0,4096,32,0.00000017,0,1,0,0,4,0,0,2,-0.34027779,0.35000002,0.06250000,-0.37500000
200,16644,44,166,0,0,36,0.00000045,0,0,0,1,4,0,0,1,-0.34027779,0.25000000,0.06250000,-0.37500000
200,16743,43,167,0,0,216,0.00000002,0,0,0,0,3,3,0,0,-0.34027779,0.15000001,-0.06250000,0.37500000
200,16743,43,167,1,4096,228,0.00000000,0,1,0,1,4,3,0,3,-0.34027779,0.44999999,0.06250000,0.37500000
200,16743,43,167,2,4104,227,0.00000003,8,1,3,0,4,3,35,2,0.34027773,0.35000002,0.06250000,0.37500000
200,16844,44,168,0,0,160,0.00000000,0,0,0,0,4,2,0,0,-0.34027779,0.15000001,0.06250000,0.12500000
