iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
3,343,43,3,0,1273860,36,0.00000014,4,311,0,1,4,0,16,623,-0.02916668,148.62500000,0.06250000,-0.37500000
3,343,43,3,0,1273860,37,0.00001010,4,311,1,1,4,0,17,623,-0.00972225,148.62500000,0.06250000,-0.37500000
3,343,43,3,0,1273860,38,0.00096917,4,311,2,1,4,0,18,623,0.00972220,148.62500000,0.06250000,-0.37500000
3,343,43,3,0,1273860,39,0.00001722,4,311,3,1,4,0,19,623,0.02916665,148.62500000,0.06250000,-0.37500000
3,343,43,3,2,1294340,38,0.00097237,4,316,2,1,4,0,18,633,0.00972220,151.12500000,0.06250000,-0.37500000
3,343,43,3,2,1294340,39,0.00002425,4,316,3,1,4,0,19,633,0.02916665,151.12500000,0.06250000,-0.37500000
3,343,43,3,3,1294341,36,0.00000001,5,316,0,1,4,0,20,633,0.04861109,151.12500000,0.06250000,-0.37500000
3,343,43,3,3,1294341,37,0.00000000,5,316,1,1,4,0,21,633,0.06805554,151.12500000,0.06250000,-0.37500000
3,343,43,3,4,1277956,33,0.00001094,4,312,1,0,4,0,17,624,-0.00972225,148.87500000,0.06250000,-0.37500000
3,343,43,3,4,1277956,34,0.00098537,4,312,2,0,4,0,18,624,0.00972220,148.87500000,0.06250000,-0.37500000
3,343,43,3,4,1277956,35,0.00000032,4,312,3,0,4,0,19,624,0.02916665,148.87500000,0.06250000,-0.37500000
3,343,43,3,5,1269764,34,0.00097036,4,310,2,0,4,0,18,620,0.00972220,147.87500000,0.06250000,-0.37500000
3,343,43,3,5,1269764,35,0.00002626,4,310,3,0,4,0,19,620,0.02916665,147.87500000,0.06250000,-0.37500000
3,343,43,3,6,1265668,32,0.00000015,4,309,0,0,4,0,16,618,-0.02916668,147.37500000,0.06250000,-0.37500000
3,343,43,3,6,1265668,33,0.00002045,4,309,1,0,4,0,17,618,-0.00972225,147.37500000,0.06250000,-0.37500000
3,343,43,3,6,1265668,34,0.00097047,4,309,2,0,4,0,18,618,0.00972220,147.37500000,0.06250000,-0.37500000
3,343,43,3,6,1265668,35,0.00000554,4,309,3,0,4,0,19,618,0.02916665,147.37500000,0.06250000,-0.37500000
3,344,44,3,0,1286148,33,0.00027429,4,314,1,0,4,0,17,628,-0.00972225,149.87500000,0.06250000,-0.37500000
3,344,44,3,0,1286148,34,0.00271524,4,314,2,0,4,0,18,628,0.00972220,149.87500000,0.06250000,-0.37500000
3,344,44,3,0,1286148,35,0.00000035,4,314,3,0,4,0,19,628,0.02916665,149.87500000,0.06250000,-0.37500000
3,344,44,3,0,1286148,37,0.00001009,4,314,1,1,4,0,17,629,-0.00972225,150.12500000,0.06250000,-0.37500000
3,344,44,3,0,1286148,38,0.00196933,4,314,2,1,4,0,18,629,0.00972220,150.12500000,0.06250000,-0.37500000
3,344,44,3,0,1286148,39,0.00001381,4,314,3,1,4,0,19,629,0.02916665,150.12500000,0.06250000,-0.37500000
3,344,44,3,1,1286149,36,0.00000002,5,314,0,1,4,0,20,629,0.04861109,150.12500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,33,0.00001518,4,312,1,0,4,0,17,624,-0.00972225,148.87500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,34,0.00393870,4,312,2,0,4,0,18,624,0.00972220,148.87500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,35,0.00003226,4,312,3,0,4,0,19,624,0.02916665,148.87500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,36,0.00000048,4,312,0,1,4,0,16,625,-0.02916668,149.12500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,37,0.00028737,4,312,1,1,4,0,17,625,-0.00972225,149.12500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,38,0.00556512,4,312,2,1,4,0,18,625,0.00972220,149.12500000,0.06250000,-0.37500000
3,344,44,3,2,1277956,39,0.00012532,4,312,3,1,4,0,19,625,0.02916665,149.12500000,0.06250000,-0.37500000
3,344,44,3,3,1277957,32,0.00000035,5,312,0,0,4,0,20,624,0.04861109,148.87500000,0.06250000,-0.37500000
3,344,44,3,3,1277957,33,0.00000001,5,312,1,0,4,0,21,624,0.06805554,148.87500000,0.06250000,-0.37500000
3,344,44,3,3,1277957,36,0.00000147,5,312,0,1,4,0,20,625,0.04861109,149.12500000,0.06250000,-0.37500000
3,344,44,3,4,1277955,39,0.00000000,3,312,3,1,4,0,15,625,-0.04861112,149.12500000,0.06250000,-0.37500000
3,344,44,3,5,1294340,36,0.00000000,4,316,0,1,4,0,16,633,-0.02916668,151.12500000,0.06250000,-0.37500000
3,344,44,3,5,1294340,37,0.00000151,4,316,1,1,4,0,17,633,-0.00972225,151.12500000,0.06250000,-0.37500000
3,344,44,3,5,1294340,38,0.00095605,4,316,2,1,4,0,18,633,0.00972220,151.12500000,0.06250000,-0.37500000
3,344,44,3,5,1294340,39,0.00003907,4,316,3,1,4,0,19,633,0.02916665,151.12500000,0.06250000,-0.37500000
3,344,44,3,6,1294341,36,0.00000000,5,316,0,1,4,0,20,633,0.04861109,151.12500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,32,0.00000002,4,311,0,0,4,0,16,622,-0.02916668,148.37500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,33,0.00022413,4,311,1,0,4,0,17,622,-0.00972225,148.37500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,34,0.00275399,4,311,2,0,4,0,18,622,0.00972220,148.37500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,35,0.00001173,4,311,3,0,4,0,19,622,0.02916665,148.37500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,36,0.00000049,4,311,0,1,4,0,16,623,-0.02916668,148.62500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,37,0.00004045,4,311,1,1,4,0,17,623,-0.00972225,148.62500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,38,0.00676437,4,311,2,1,4,0,18,623,0.00972220,148.62500000,0.06250000,-0.37500000
3,344,44,3,7,1273860,39,0.00017040,4,311,3,1,4,0,19,623,0.02916665,148.62500000,0.06250000,-0.37500000
3,344,44,3,8,1273861,36,0.00000066,5,311,0,1,4,0,20,623,0.04861109,148.62500000,0.06250000,-0.37500000
3,344,44,3,9,1269764,33,0.00023759,4,310,1,0,4,0,17,620,-0.00972225,147.87500000,0.06250000,-0.37500000
3,344,44,3,9,1269764,34,0.00373087,4,310,2,0,4,0,18,620,0.00972220,147.87500000,0.06250000,-0.37500000
3,344,44,3,9,1269764,35,0.00001802,4,310,3,0,4,0,19,620,0.02916665,147.87500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,32,0.00000017,4,309,0,0,4,0,16,618,-0.02916668,147.37500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,33,0.00018344,4,309,1,0,4,0,17,618,-0.00972225,147.37500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,34,0.00469604,4,309,2,0,4,0,18,618,0.00972220,147.37500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,35,0.00010344,4,309,3,0,4,0,19,618,0.02916665,147.37500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,36,0.00000007,4,309,0,1,4,0,16,619,-0.02916668,147.62500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,37,0.00003894,4,309,1,1,4,0,17,619,-0.00972225,147.62500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,38,0.00276432,4,309,2,1,4,0,18,619,0.00972220,147.62500000,0.06250000,-0.37500000
3,344,44,3,10,1265668,39,0.00018653,4,309,3,1,4,0,19,619,0.02916665,147.62500000,0.06250000,-0.37500000
3,344,44,3,11,1265669,32,0.00000000,5,309,0,0,4,0,20,618,0.04861109,147.37500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,32,0.00000006,4,308,0,0,4,0,16,616,-0.02916668,146.87500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,33,0.00001303,4,308,1,0,4,0,17,616,-0.00972225,146.87500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,34,0.00097889,4,308,2,0,4,0,18,616,0.00972220,146.87500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,35,0.00000463,4,308,3,0,4,0,19,616,0.02916665,146.87500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,37,0.00000176,4,308,1,1,4,0,17,617,-0.00972225,147.12500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,38,0.00098807,4,308,2,1,4,0,18,617,0.00972220,147.12500000,0.06250000,-0.37500000
3,344,44,3,12,1261572,39,0.00000679,4,308,3,1,4,0,19,617,0.02916665,147.12500000,0.06250000,-0.37500000
3,344,44,3,13,1261571,35,0.00000000,3,308,3,0,4,0,15,616,-0.04861112,146.87500000,0.06250000,-0.37500000
3,344,44,3,14,1261573,32,0.00000000,5,308,0,0,4,0,20,616,0.04861109,146.87500000,0.06250000,-0.37500000
3,344,44,3,14,1261573,36,0.00000000,5,308,0,1,4,0,20,617,0.04861109,147.12500000,0.06250000,-0.37500000
3,344,44,3,15,1298436,33,0.00000726,4,317,1,0,4,0,17,634,-0.00972225,151.37500000,0.06250000,-0.37500000
3,344,44,3,15,1298436,34,0.00196284,4,317,2,0,4,0,18,634,0.00972220,151.37500000,0.06250000,-0.37500000
3,344,44,3,15,1298436,35,0.00002315,4,317,3,0,4,0,19,634,0.02916665,151.37500000,0.06250000,-0.37500000
3,344,44,3,16,1298437,32,0.00000002,5,317,0,0,4,0,20,634,0.04861109,151.37500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,32,0.00000387,4,313,0,0,4,0,16,626,-0.02916668,149.37500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,33,0.00011864,4,313,1,0,4,0,17,626,-0.00972225,149.37500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,34,0.00084995,4,313,2,0,4,0,18,626,0.00972220,149.37500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,35,0.00002417,4,313,3,0,4,0,19,626,0.02916665,149.37500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,36,0.00000000,4,313,0,1,4,0,16,627,-0.02916668,149.62500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,37,0.00000175,4,313,1,1,4,0,17,627,-0.00972225,149.62500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,38,0.00099223,4,313,2,1,4,0,18,627,0.00972220,149.62500000,0.06250000,-0.37500000
3,344,44,3,17,1282052,39,0.00000254,4,313,3,1,4,0,19,627,0.02916665,149.62500000,0.06250000,-0.37500000
3,344,44,3,18,1282051,35,0.00000000,3,313,3,0,4,0,15,626,-0.04861112,149.37500000,0.06250000,-0.37500000
3,344,44,3,19,1282053,36,0.00000010,5,313,0,1,4,0,20,627,0.04861109,149.62500000,0.06250000,-0.37500000
3,344,44,3,19,1282053,37,0.00000000,5,313,1,1,4,0,21,627,0.06805554,149.62500000,0.06250000,-0.37500000
3,344,44,3,20,1257476,36,0.00000025,4,307,0,1,4,0,16,615,-0.02916668,146.62500000,0.06250000,-0.37500000
3,344,44,3,20,1257476,37,0.00001622,4,307,1,1,4,0,17,615,-0.00972225,146.62500000,0.06250000,-0.37500000
3,344,44,3,20,1257476,38,0.00098014,4,307,2,1,4,0,18,615,0.00972220,146.62500000,0.06250000,-0.37500000
3,344,44,3,21,1257475,39,0.00000000,3,307,3,1,4,0,15,615,-0.04861112,146.62500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,32,0.00002344,4,312,0,0,4,0,16,624,-0.02916668,148.87500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,33,0.00053090,4,312,1,0,4,0,17,624,-0.00972225,148.87500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,34,0.01735369,4,312,2,0,4,0,18,624,0.00972220,148.87500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,35,0.00003118,4,312,3,0,4,0,19,624,0.02916665,148.87500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,36,0.00000085,4,312,0,1,4,0,16,625,-0.02916668,149.12500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,37,0.00019326,4,312,1,1,4,0,17,625,-0.00972225,149.12500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,38,0.00862921,4,312,2,1,4,0,18,625,0.00972220,149.12500000,0.06250000,-0.37500000
3,345,45,3,0,1277956,39,0.00014629,4,312,3,1,4,0,19,625,0.02916665,149.12500000,0.06250000,-0.37500000
3,345,45,3,1,1277955,39,0.00000000,3,312,3,1,4,0,15,625,-0.04861112,149.12500000,0.06250000,-0.37500000
