iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
9,943,43,9,0,1249284,36,0.00000056,4,305,0,1,4,0,16,611,-0.02916668,145.62500000,0.06250000,-0.37500000
9,943,43,9,0,1249284,37,0.00003248,4,305,1,1,4,0,17,611,-0.00972225,145.62500000,0.06250000,-0.37500000
9,943,43,9,0,1249284,38,0.00090261,4,305,2,1,4,0,18,611,0.00972220,145.62500000,0.06250000,-0.37500000
9,943,43,9,0,1249284,39,0.00005330,4,305,3,1,4,0,19,611,0.02916665,145.62500000,0.06250000,-0.37500000
9,943,43,9,1,1249285,36,0.00000093,5,305,0,1,4,0,20,611,0.04861109,145.62500000,0.06250000,-0.37500000
9,943,43,9,1,1249285,37,0.00000000,5,305,1,1,4,0,21,611,0.06805554,145.62500000,0.06250000,-0.37500000
9,943,43,9,2,1249283,39,0.00000001,3,305,3,1,4,0,15,611,-0.04861112,145.62500000,0.06250000,-0.37500000
9,943,43,9,3,1269764,37,0.00000833,4,310,1,1,4,0,17,621,-0.00972225,148.12500000,0.06250000,-0.37500000
9,943,43,9,3,1269764,38,0.00092665,4,310,2,1,4,0,18,621,0.00972220,148.12500000,0.06250000,-0.37500000
9,943,43,9,3,1269764,39,0.00005469,4,310,3,1,4,0,19,621,0.02916665,148.12500000,0.06250000,-0.37500000
9,943,43,9,4,1269765,36,0.00000025,5,310,0,1,4,0,20,621,0.04861109,148.12500000,0.06250000,-0.37500000
9,943,43,9,4,1269765,37,0.00000000,5,310,1,1,4,0,21,621,0.06805554,148.12500000,0.06250000,-0.37500000
9,943,43,9,4,1269765,38,0.00000000,5,310,2,1,4,0,22,621,0.08749999,148.12500000,0.06250000,-0.37500000
9,943,43,9,5,1253380,32,0.00000002,4,306,0,0,4,0,16,612,-0.02916668,145.87500000,0.06250000,-0.37500000
9,943,43,9,5,1253380,33,0.00006910,4,306,1,0,4,0,17,612,-0.00972225,145.87500000,0.06250000,-0.37500000
9,943,43,9,5,1253380,34,0.00091660,4,306,2,0,4,0,18,612,0.00972220,145.87500000,0.06250000,-0.37500000
9,943,43,9,5,1253380,35,0.00000410,4,306,3,0,4,0,19,612,0.02916665,145.87500000,0.06250000,-0.37500000
9,943,43,9,6,1253379,35,0.00000000,3,306,3,0,4,0,15,612,-0.04861112,145.87500000,0.06250000,-0.37500000
9,943,43,9,7,1253381,32,0.00000007,5,306,0,0,4,0,20,612,0.04861109,145.87500000,0.06250000,-0.37500000
9,943,43,9,7,1253381,33,0.00000000,5,306,1,0,4,0,21,612,0.06805554,145.87500000,0.06250000,-0.37500000
9,943,43,9,7,1253381,34,0.00000000,5,306,2,0,4,0,22,612,0.08749999,145.87500000,0.06250000,-0.37500000
9,943,43,9,8,1245188,34,0.00089447,4,304,2,0,4,0,18,608,0.00972220,144.87500000,0.06250000,-0.37500000
9,943,43,9,8,1245188,35,0.00009326,4,304,3,0,4,0,19,608,0.02916665,144.87500000,0.06250000,-0.37500000
9,943,43,9,9,1245189,32,0.00000215,5,304,0,0,4,0,20,608,0.04861109,144.87500000,0.06250000,-0.37500000
9,943,43,9,9,1245189,33,0.00000000,5,304,1,0,4,0,21,608,0.06805554,144.87500000,0.06250000,-0.37500000
9,943,43,9,10,1241092,32,0.00000090,4,303,0,0,4,0,16,606,-0.02916668,144.37500000,0.06250000,-0.37500000
9,943,43,9,10,1241092,33,0.00002559,4,303,1,0,4,0,17,606,-0.00972225,144.37500000,0.06250000,-0.37500000
9,943,43,9,10,1241092,34,0.00095277,4,303,2,0,4,0,18,606,0.00972220,144.37500000,0.06250000,-0.37500000
9,943,43,9,10,1241092,35,0.00001041,4,303,3,0,4,0,19,606,0.02916665,144.37500000,0.06250000,-0.37500000
9,943,43,9,11,1241091,34,0.00000000,3,303,2,0,4,0,14,606,-0.06805556,144.37500000,0.06250000,-0.37500000
9,943,43,9,11,1241091,35,0.00000000,3,303,3,0,4,0,15,606,-0.04861112,144.37500000,0.06250000,-0.37500000
9,943,43,9,12,1241093,32,0.00000020,5,303,0,0,4,0,20,606,0.04861109,144.37500000,0.06250000,-0.37500000
9,943,43,9,12,1241093,33,0.00000000,5,303,1,0,4,0,21,606,0.06805554,144.37500000,0.06250000,-0.37500000
9,944,44,9,0,1261572,32,0.00000397,4,308,0,0,4,0,16,616,-0.02916668,146.87500000,0.06250000,-0.37500000
