iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
10,1043,43,10,0,1245188,36,0.00000056,4,304,0,1,4,0,16,609,-0.02916668,145.12500000,0.06250000,-0.37500000
10,1043,43,10,0,1245188,37,0.00008742,4,304,1,1,4,0,17,609,-0.00972225,145.12500000,0.06250000,-0.37500000
10,1043,43,10,0,1245188,38,0.00084662,4,304,2,1,4,0,18,609,0.00972220,145.12500000,0.06250000,-0.37500000
10,1043,43,10,0,1245188,39,0.00005219,4,304,3,1,4,0,19,609,0.02916665,145.12500000,0.06250000,-0.37500000
10,1043,43,10,1,1245189,36,0.00000197,5,304,0,1,4,0,20,609,0.04861109,145.12500000,0.06250000,-0.37500000
10,1043,43,10,1,1245189,37,0.00000000,5,304,1,1,4,0,21,609,0.06805554,145.12500000,0.06250000,-0.37500000
10,1043,43,10,1,1245189,38,0.00000000,5,304,2,1,4,0,22,609,0.08749999,145.12500000,0.06250000,-0.37500000
10,1043,43,10,2,1245187,39,0.00000001,3,304,3,1,4,0,15,609,-0.04861112,145.12500000,0.06250000,-0.37500000
10,1043,43,10,3,1265668,36,0.00000017,4,309,0,1,4,0,16,619,-0.02916668,147.62500000,0.06250000,-0.37500000
10,1043,43,10,3,1265668,37,0.00001257,4,309,1,1,4,0,17,619,-0.00972225,147.62500000,0.06250000,-0.37500000
10,1043,43,10,3,1265668,38,0.00092118,4,309,2,1,4,0,18,619,0.00972220,147.62500000,0.06250000,-0.37500000
10,1043,43,10,3,1265668,39,0.00005412,4,309,3,1,4,0,19,619,0.02916665,147.62500000,0.06250000,-0.37500000
10,1043,43,10,4,1265669,36,0.00000076,5,309,0,1,4,0,20,619,0.04861109,147.62500000,0.06250000,-0.37500000
10,1043,43,10,4,1265669,37,0.00000000,5,309,1,1,4,0,21,619,0.06805554,147.62500000,0.06250000,-0.37500000
10,1043,43,10,4,1265669,38,0.00000000,5,309,2,1,4,0,22,619,0.08749999,147.62500000,0.06250000,-0.37500000
10,1043,43,10,5,1249284,32,0.00000062,4,305,0,0,4,0,16,610,-0.02916668,145.37500000,0.06250000,-0.37500000
10,1043,43,10,5,1249284,33,0.00006843,4,305,1,0,4,0,17,610,-0.00972225,145.37500000,0.06250000,-0.37500000
10,1043,43,10,5,1249284,34,0.00090296,4,305,2,0,4,0,18,610,0.00972220,145.37500000,0.06250000,-0.37500000
10,1043,43,10,5,1249284,35,0.00001669,4,305,3,0,4,0,19,610,0.02916665,145.37500000,0.06250000,-0.37500000
10,1043,43,10,6,1249283,35,0.00000000,3,305,3,0,4,0,15,610,-0.04861112,145.37500000,0.06250000,-0.37500000
10,1043,43,10,7,1249285,32,0.00000007,5,305,0,0,4,0,20,610,0.04861109,145.37500000,0.06250000,-0.37500000
10,1043,43,10,7,1249285,33,0.00000000,5,305,1,0,4,0,21,610,0.06805554,145.37500000,0.06250000,-0.37500000
10,1043,43,10,7,1249285,34,0.00000000,5,305,2,0,4,0,22,610,0.08749999,145.37500000,0.06250000,-0.37500000
10,1043,43,10,8,1241092,34,0.00088542,4,303,2,0,4,0,18,606,0.00972220,144.37500000,0.06250000,-0.37500000
10,1043,43,10,8,1241092,35,0.00010119,4,303,3,0,4,0,19,606,0.02916665,144.37500000,0.06250000,-0.37500000
10,1043,43,10,9,1241093,32,0.00000215,5,303,0,0,4,0,20,606,0.04861109,144.37500000,0.06250000,-0.37500000
10,1043,43,10,9,1241093,33,0.00000000,5,303,1,0,4,0,21,606,0.06805554,144.37500000,0.06250000,-0.37500000
10,1043,43,10,10,1236996,32,0.00000089,4,302,0,0,4,0,16,604,-0.02916668,143.87500000,0.06250000,-0.37500000
10,1043,43,10,10,1236996,33,0.00002752,4,302,1,0,4,0,17,604,-0.00972225,143.87500000,0.06250000,-0.37500000
10,1043,43,10,10,1236996,34,0.00094979,4,302,2,0,4,0,18,604,0.00972220,143.87500000,0.06250000,-0.37500000
10,1043,43,10,10,1236996,35,0.00001034,4,302,3,0,4,0,19,604,0.02916665,143.87500000,0.06250000,-0.37500000
10,1043,43,10,11,1236995,34,0.00000000,3,302,2,0,4,0,14,604,-0.06805556,143.87500000,0.06250000,-0.37500000
10,1043,43,10,11,1236995,35,0.00000001,3,302,3,0,4,0,15,604,-0.04861112,143.87500000,0.06250000,-0.37500000
10,1043,43,10,12,1236997,32,0.00000020,5,302,0,0,4,0,20,604,0.04861109,143.87500000,0.06250000,-0.37500000
10,1043,43,10,12,1236997,33,0.00000000,5,302,1,0,4,0,21,604,0.06805554,143.87500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,32,0.00000860,4,307,0,0,4,0,16,614,-0.02916668,146.37500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,33,0.00030787,4,307,1,0,4,0,17,614,-0.00972225,146.37500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,34,0.00255477,4,307,2,0,4,0,18,614,0.00972220,146.37500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,35,0.00009480,4,307,3,0,4,0,19,614,0.02916665,146.37500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,36,0.00000138,4,307,0,1,4,0,16,615,-0.02916668,146.62500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,37,0.00005902,4,307,1,1,4,0,17,615,-0.00972225,146.62500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,38,0.00184605,4,307,2,1,4,0,18,615,0.00972220,146.62500000,0.06250000,-0.37500000
10,1044,44,10,0,1257476,39,0.00007063,4,307,3,1,4,0,19,615,0.02916665,146.62500000,0.06250000,-0.37500000
10,1044,44,10,1,1257475,33,0.00000000,3,307,1,0,4,0,13,614,-0.08750001,146.37500000,0.06250000,-0.37500000
10,1044,44,10,1,1257475,34,0.00000000,3,307,2,0,4,0,14,614,-0.06805556,146.37500000,0.06250000,-0.37500000
10,1044,44,10,1,1257475,35,0.00000028,3,307,3,0,4,0,15,614,-0.04861112,146.37500000,0.06250000,-0.37500000
10,1044,44,10,1,1257475,38,0.00000000,3,307,2,1,4,0,14,615,-0.06805556,146.62500000,0.06250000,-0.37500000
