iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
8,843,43,8,0,1253380,36,0.00000043,4,306,0,1,4,0,16,613,-0.02916668,146.12500000,0.06250000,-0.37500000
8,843,43,8,0,1253380,37,0.00003265,4,306,1,1,4,0,17,613,-0.00972225,146.12500000,0.06250000,-0.37500000
8,843,43,8,0,1253380,38,0.00090460,4,306,2,1,4,0,18,613,0.00972220,146.12500000,0.06250000,-0.37500000
8,843,43,8,0,1253380,39,0.00005255,4,306,3,1,4,0,19,613,0.02916665,146.12500000,0.06250000,-0.37500000
8,843,43,8,1,1253381,36,0.00000076,5,306,0,1,4,0,20,613,0.04861109,146.12500000,0.06250000,-0.37500000
8,843,43,8,1,1253381,37,0.00000000,5,306,1,1,4,0,21,613,0.06805554,146.12500000,0.06250000,-0.37500000
8,843,43,8,2,1253379,39,0.00000001,3,306,3,1,4,0,15,613,-0.04861112,146.12500000,0.06250000,-0.37500000
8,843,43,8,3,1273860,38,0.00093525,4,311,2,1,4,0,18,623,0.00972220,148.62500000,0.06250000,-0.37500000
8,843,43,8,3,1273860,39,0.00005552,4,311,3,1,4,0,19,623,0.02916665,148.62500000,0.06250000,-0.37500000
8,843,43,8,4,1273861,36,0.00000026,5,311,0,1,4,0,20,623,0.04861109,148.62500000,0.06250000,-0.37500000
8,843,43,8,4,1273861,37,0.00000000,5,311,1,1,4,0,21,623,0.06805554,148.62500000,0.06250000,-0.37500000
8,843,43,8,4,1273861,38,0.00000000,5,311,2,1,4,0,22,623,0.08749999,148.62500000,0.06250000,-0.37500000
8,843,43,8,5,1257476,32,0.00000002,4,307,0,0,4,0,16,614,-0.02916668,146.37500000,0.06250000,-0.37500000
8,843,43,8,5,1257476,33,0.00005011,4,307,1,0,4,0,17,614,-0.00972225,146.37500000,0.06250000,-0.37500000
8,843,43,8,5,1257476,34,0.00093664,4,307,2,0,4,0,18,614,0.00972220,146.37500000,0.06250000,-0.37500000
8,843,43,8,5,1257476,35,0.00000417,4,307,3,0,4,0,19,614,0.02916665,146.37500000,0.06250000,-0.37500000
8,843,43,8,6,1257475,35,0.00000000,3,307,3,0,4,0,15,614,-0.04861112,146.37500000,0.06250000,-0.37500000
8,843,43,8,7,1257477,32,0.00000007,5,307,0,0,4,0,20,614,0.04861109,146.37500000,0.06250000,-0.37500000
8,843,43,8,7,1257477,33,0.00000000,5,307,1,0,4,0,21,614,0.06805554,146.37500000,0.06250000,-0.37500000
8,843,43,8,7,1257477,34,0.00000000,5,307,2,0,4,0,22,614,0.08749999,146.37500000,0.06250000,-0.37500000
8,843,43,8,8,1249284,34,0.00089868,4,305,2,0,4,0,18,610,0.00972220,145.37500000,0.06250000,-0.37500000
8,843,43,8,8,1249284,35,0.00009220,4,305,3,0,4,0,19,610,0.02916665,145.37500000,0.06250000,-0.37500000
8,843,43,8,9,1249285,32,0.00000012,5,305,0,0,4,0,20,610,0.04861109,145.37500000,0.06250000,-0.37500000
8,843,43,8,10,1245188,32,0.00000090,4,304,0,0,4,0,16,608,-0.02916668,144.87500000,0.06250000,-0.37500000
