iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
50,5043,43,50,0,1081348,36,0.00001509,4,264,0,1,4,0,16,529,-0.02916668,125.12500000,0.06250000,-0.37500000
50,5043,43,50,0,1081348,37,0.00017506,4,264,1,1,4,0,17,529,-0.00972225,125.12500000,0.06250000,-0.37500000
50,5043,43,50,0,1081348,38,0.00056405,4,264,2,1,4,0,18,529,0.00972220,125.12500000,0.06250000,-0.37500000
50,5043,43,50,0,1081348,39,0.00014382,4,264,3,1,4,0,19,529,0.02916665,125.12500000,0.06250000,-0.37500000
50,5043,43,50,1,1081347,36,0.00000000,3,264,0,1,4,0,12,529,-0.10694446,125.12500000,0.06250000,-0.37500000
50,5043,43,50,1,1081347,37,0.00000001,3,264,1,1,4,0,13,529,-0.08750001,125.12500000,0.06250000,-0.37500000
50,5043,43,50,1,1081347,38,0.00000022,3,264,2,1,4,0,14,529,-0.06805556,125.12500000,0.06250000,-0.37500000
50,5043,43,50,1,1081347,39,0.00000247,3,264,3,1,4,0,15,529,-0.04861112,125.12500000,0.06250000,-0.37500000
50,5043,43,50,2,1081349,36,0.00004133,5,264,0,1,4,0,20,529,0.04861109,125.12500000,0.06250000,-0.37500000
50,5043,43,50,2,1081349,37,0.00000227,5,264,1,1,4,0,21,529,0.06805554,125.12500000,0.06250000,-0.37500000
50,5043,43,50,2,1081349,38,0.00000017,5,264,2,1,4,0,22,529,0.08749999,125.12500000,0.06250000,-0.37500000
50,5043,43,50,2,1081349,39,0.00000001,5,264,3,1,4,0,23,529,0.10694443,125.12500000,0.06250000,-0.37500000
50,5043,43,50,3,1081346,39,0.00000000,2,264,3,1,4,0,11,529,-0.12638889,125.12500000,0.06250000,-0.37500000
50,5043,43,50,4,1081350,36,0.00000000,6,264,0,1,4,0,24,529,0.12638886,125.12500000,0.06250000,-0.37500000
50,5043,43,50,4,1081350,37,0.00000000,6,264,1,1,4,0,25,529,0.14583330,125.12500000,0.06250000,-0.37500000
50,5043,43,50,5,1101828,36,0.00003205,4,269,0,1,4,0,16,539,-0.02916668,127.62500000,0.06250000,-0.37500000
50,5043,43,50,5,1101828,37,0.00017311,4,269,1,1,4,0,17,539,-0.00972225,127.62500000,0.06250000,-0.37500000
50,5043,43,50,5,1101828,38,0.00057011,4,269,2,1,4,0,18,539,0.00972220,127.62500000,0.06250000,-0.37500000
50,5043,43,50,5,1101828,39,0.00015216,4,269,3,1,4,0,19,539,0.02916665,127.62500000,0.06250000,-0.37500000
50,5043,43,50,6,1101827,36,0.00000000,3,269,0,1,4,0,12,539,-0.10694446,127.62500000,0.06250000,-0.37500000
50,5043,43,50,6,1101827,37,0.00000001,3,269,1,1,4,0,13,539,-0.08750001,127.62500000,0.06250000,-0.37500000
50,5043,43,50,6,1101827,38,0.00000009,3,269,2,1,4,0,14,539,-0.06805556,127.62500000,0.06250000,-0.37500000
50,5043,43,50,6,1101827,39,0.00000220,3,269,3,1,4,0,15,539,-0.04861112,127.62500000,0.06250000,-0.37500000
50,5043,43,50,7,1101829,36,0.00001462,5,269,0,1,4,0,20,539,0.04861109,127.62500000,0.06250000,-0.37500000
50,5043,43,50,7,1101829,37,0.00000024,5,269,1,1,4,0,21,539,0.06805554,127.62500000,0.06250000,-0.37500000
50,5043,43,50,7,1101829,38,0.00000004,5,269,2,1,4,0,22,539,0.08749999,127.62500000,0.06250000,-0.37500000
50,5043,43,50,7,1101829,39,0.00000000,5,269,3,1,4,0,23,539,0.10694443,127.62500000,0.06250000,-0.37500000
50,5043,43,50,8,1101830,36,0.00000000,6,269,0,1,4,0,24,539,0.12638886,127.62500000,0.06250000,-0.37500000
50,5043,43,50,8,1101830,37,0.00000000,6,269,1,1,4,0,25,539,0.14583330,127.62500000,0.06250000,-0.37500000
