iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
4,443,43,4,0,1269764,36,0.00000018,4,310,0,1,4,0,16,621,-0.02916668,148.12500000,0.06250000,-0.37500000
4,443,43,4,0,1269764,37,0.00001004,4,310,1,1,4,0,17,621,-0.00972225,148.12500000,0.06250000,-0.37500000
4,443,43,4,0,1269764,38,0.00094396,4,310,2,1,4,0,18,621,0.00972220,148.12500000,0.06250000,-0.37500000
4,443,43,4,0,1269764,39,0.00004132,4,310,3,1,4,0,19,621,0.02916665,148.12500000,0.06250000,-0.37500000
4,443,43,4,1,1290244,38,0.00095990,4,315,2,1,4,0,18,631,0.00972220,150.62500000,0.06250000,-0.37500000
4,443,43,4,1,1290244,39,0.00003560,4,315,3,1,4,0,19,631,0.02916665,150.62500000,0.06250000,-0.37500000
4,443,43,4,2,1290245,36,0.00000001,5,315,0,1,4,0,20,631,0.04861109,150.62500000,0.06250000,-0.37500000
4,443,43,4,2,1290245,37,0.00000000,5,315,1,1,4,0,21,631,0.06805554,150.62500000,0.06250000,-0.37500000
4,443,43,4,2,1290245,38,0.00000000,5,315,2,1,4,0,22,631,0.08749999,150.62500000,0.06250000,-0.37500000
4,443,43,4,3,1273860,33,0.00001092,4,311,1,0,4,0,17,622,-0.00972225,148.37500000,0.06250000,-0.37500000
4,443,43,4,3,1273860,34,0.00098053,4,311,2,0,4,0,18,622,0.00972220,148.37500000,0.06250000,-0.37500000
4,443,43,4,3,1273860,35,0.00000405,4,311,3,0,4,0,19,622,0.02916665,148.37500000,0.06250000,-0.37500000
4,443,43,4,4,1265668,34,0.00094990,4,309,2,0,4,0,18,618,0.00972220,147.37500000,0.06250000,-0.37500000
4,443,43,4,4,1265668,35,0.00004560,4,309,3,0,4,0,19,618,0.02916665,147.37500000,0.06250000,-0.37500000
4,443,43,4,5,1261572,32,0.00000015,4,308,0,0,4,0,16,616,-0.02916668,146.87500000,0.06250000,-0.37500000
4,443,43,4,5,1261572,33,0.00002264,4,308,1,0,4,0,17,616,-0.00972225,146.87500000,0.06250000,-0.37500000
4,443,43,4,5,1261572,34,0.00096717,4,308,2,0,4,0,18,616,0.00972220,146.87500000,0.06250000,-0.37500000
4,443,43,4,5,1261572,35,0.00000553,4,308,3,0,4,0,19,616,0.02916665,146.87500000,0.06250000,-0.37500000
4,443,43,4,6,1261571,35,0.00000000,3,308,3,0,4,0,15,616,-0.04861112,146.87500000,0.06250000,-0.37500000
4,443,43,4,7,1261573,32,0.00000001,5,308,0,0,4,0,20,616,0.04861109,146.87500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,32,0.00000425,4,313,0,0,4,0,16,626,-0.02916668,149.37500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,33,0.00032188,4,313,1,0,4,0,17,626,-0.00972225,149.37500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,34,0.00266004,4,313,2,0,4,0,18,626,0.00972220,149.37500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,35,0.00000035,4,313,3,0,4,0,19,626,0.02916665,149.37500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,36,0.00000026,4,313,0,1,4,0,16,627,-0.02916668,149.62500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,37,0.00006288,4,313,1,1,4,0,17,627,-0.00972225,149.62500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,38,0.00191408,4,313,2,1,4,0,18,627,0.00972220,149.62500000,0.06250000,-0.37500000
4,444,44,4,0,1282052,39,0.00001377,4,313,3,1,4,0,19,627,0.02916665,149.62500000,0.06250000,-0.37500000
