iter,cell,ix,iz,slot,bid,lidx,weight,b_theta,b_E,theta_local,E_local,x_sub,z_sub,theta_bin,E_bin,theta_rep,E_rep,x_offset_mm,z_offset_mm
0,40,40,0,0,1286148,6,1.000000,4,314,2,1,0,0,18,629,0.009722,150.125000,-0.218750,-0.187500
