# 70 MeV Proton Pencil Beam 2D Dose Distribution
# x(mm) z(mm) dose(Gy)
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0

0	1	4.70867e-40
1	1	3.63225e-37
2	1	2.12398e-34
3	1	9.41501e-32
4	1	3.16364e-29
5	1	8.05842e-27
6	1	1.556e-24
7	1	2.27754e-22
8	1	2.5271e-20
9	1	2.12556e-18
10	1	1.35525e-16
11	1	6.55035e-15
12	1	2.39997e-13
13	1	6.66568e-12
14	1	1.40339e-10
15	1	2.23981e-09
16	1	2.70982e-08
17	1	2.48522e-07
18	1	1.72778e-06
19	1	9.10557e-06
20	1	3.63767e-05
21	1	0.000110163
22	1	0.000252898
23	1	0.0004401
24	1	0.00058057
25	1	0.00058057
26	1	0.0004401
27	1	0.000252898
28	1	0.000110163
29	1	3.63767e-05
30	1	9.10557e-06
31	1	1.72778e-06
32	1	2.48522e-07
33	1	2.70982e-08
34	1	2.23981e-09
35	1	1.40339e-10
36	1	6.66568e-12
37	1	2.39997e-13
38	1	6.55035e-15
39	1	1.35525e-16
40	1	2.12556e-18
41	1	2.5271e-20
42	1	2.27754e-22
43	1	1.556e-24
44	1	8.05842e-27
45	1	3.16364e-29
46	1	9.41501e-32
47	1	2.12398e-34
48	1	3.63225e-37
49	1	4.70867e-40

0	2	1.88347e-39
1	2	1.4529e-36
2	2	8.49591e-34
3	2	3.766e-31
4	2	1.26545e-28
5	2	3.22337e-26
6	2	6.224e-24
7	2	9.11017e-22
8	2	1.01084e-19
9	2	8.50223e-18
10	2	5.42102e-16
11	2	2.62014e-14
12	2	9.59988e-13
13	2	2.66627e-11
14	2	5.61358e-10
15	2	8.95925e-09
16	2	1.08393e-07
17	2	9.9409e-07
18	2	6.91111e-06
19	2	3.64223e-05
20	2	0.000145507
21	2	0.000440652
22	2	0.00101159
23	2	0.0017604
24	2	0.00232228
25	2	0.00232228
26	2	0.0017604
27	2	0.00101159
28	2	0.000440652
29	2	0.000145507
30	2	3.64223e-05
31	2	6.91111e-06
32	2	9.9409e-07
33	2	1.08393e-07
34	2	8.95925e-09
35	2	5.61358e-10
36	2	2.66627e-11
37	2	9.59988e-13
38	2	2.62014e-14
39	2	5.42102e-16
40	2	8.50223e-18
41	2	1.01084e-19
42	2	9.11017e-22
43	2	6.224e-24
44	2	3.22337e-26
45	2	1.26545e-28
46	2	3.766e-31
47	2	8.49591e-34
48	2	1.4529e-36
49	2	1.88347e-39

0	3	4.23781e-39
1	3	3.26903e-36
2	3	1.91158e-33
3	3	8.47351e-31
4	3	2.84727e-28
5	3	7.25258e-26
6	3	1.4004e-23
7	3	2.04979e-21
8	3	2.27439e-19
9	3	1.913e-17
10	3	1.21973e-15
11	3	5.89532e-14
12	3	2.15997e-12
13	3	5.99911e-11
14	3	1.26305e-09
15	3	2.01583e-08
16	3	2.43884e-07
17	3	2.2367e-06
18	3	1.555e-05
19	3	8.19501e-05
20	3	0.00032739
21	3	0.000991467
22	3	0.00227608
23	3	0.0039609
24	3	0.00522513
25	3	0.00522513
26	3	0.0039609
27	3	0.00227608
28	3	0.000991467
29	3	0.00032739
30	3	8.19501e-05
31	3	1.555e-05
32	3	2.2367e-06
33	3	2.43884e-07
34	3	2.01583e-08
35	3	1.26305e-09
36	3	5.99911e-11
37	3	2.15997e-12
38	3	5.89532e-14
39	3	1.21973e-15
40	3	1.913e-17
41	3	2.27439e-19
42	3	2.04979e-21
43	3	1.4004e-23
44	3	7.25258e-26
45	3	2.84727e-28
46	3	8.47351e-31
47	3	1.91158e-33
48	3	3.26903e-36
49	3	4.23781e-39

0	4	7.53388e-39
1	4	5.8116e-36
2	4	3.39836e-33
3	4	1.5064e-30
4	4	5.06182e-28
5	4	1.28935e-25
6	4	2.4896e-23
7	4	3.64407e-21
8	4	4.04336e-19
9	4	3.40089e-17
10	4	2.16841e-15
11	4	1.04806e-13
12	4	3.83995e-12
13	4	1.06651e-10
14	4	2.24543e-09
15	4	3.5837e-08
16	4	4.33571e-07
17	4	3.97636e-06
18	4	2.76444e-05
19	4	0.000145689
20	4	0.000582027
21	4	0.00176261
22	4	0.00404637
23	4	0.0070416
24	4	0.00928912
25	4	0.00928912
26	4	0.0070416
27	4	0.00404637
28	4	0.00176261
29	4	0.000582027
30	4	0.000145689
31	4	2.76444e-05
32	4	3.97636e-06
33	4	4.33571e-07
34	4	3.5837e-08
35	4	2.24543e-09
36	4	1.06651e-10
37	4	3.83995e-12
38	4	1.04806e-13
39	4	2.16841e-15
40	4	3.40089e-17
41	4	4.04336e-19
42	4	3.64407e-21
43	4	2.4896e-23
44	4	1.28935e-25
45	4	5.06182e-28
46	4	1.5064e-30
47	4	3.39836e-33
48	4	5.8116e-36
49	4	7.53388e-39

0	5	1.17717e-38
1	5	9.08063e-36
2	5	5.30994e-33
3	5	2.35375e-30
4	5	7.90909e-28
5	5	2.0146e-25
6	5	3.89e-23
7	5	5.69386e-21
8	5	6.31775e-19
9	5	5.3139e-17
10	5	3.38813e-15
11	5	1.63759e-13
12	5	5.99993e-12
13	5	1.66642e-10
14	5	3.50848e-09
15	5	5.59953e-08
16	5	6.77454e-07
17	5	6.21306e-06
18	5	4.31944e-05
19	5	0.000227639
20	5	0.000909417
21	5	0.00275407
22	5	0.00632245
23	5	0.0110025
24	5	0.0145143
25	5	0.0145143
26	5	0.0110025
27	5	0.00632245
28	5	0.00275407
29	5	0.000909417
30	5	0.000227639
31	5	4.31944e-05
32	5	6.21306e-06
33	5	6.77454e-07
34	5	5.59953e-08
35	5	3.50848e-09
36	5	1.66642e-10
37	5	5.99993e-12
38	5	1.63759e-13
39	5	3.38813e-15
40	5	5.3139e-17
41	5	6.31775e-19
42	5	5.69386e-21
43	5	3.89e-23
44	5	2.0146e-25
45	5	7.90909e-28
46	5	2.35375e-30
47	5	5.30994e-33
48	5	9.08063e-36
49	5	1.17717e-38

0	6	1.69512e-38
1	6	1.30761e-35
2	6	7.64632e-33
3	6	3.3894e-30
4	6	1.13891e-27
5	6	2.90103e-25
6	6	5.6016e-23
7	6	8.19916e-21
8	6	9.09756e-19
9	6	7.65201e-17
10	6	4.87891e-15
11	6	2.35813e-13
12	6	8.6399e-12
13	6	2.39965e-10
14	6	5.05222e-09
15	6	8.06332e-08
